ID	doi	url	title
P05-1003	10.3115/1219840.1219843	https://www.aclweb.org/anthology/P05-1003	Logarithmic Opinion Pools for Conditional Random Fields
P05-1004	10.3115/1219840.1219844	https://www.aclweb.org/anthology/P05-1004	Supersense Tagging of Unknown Nouns Using Semantic Similarity
P05-1005	10.3115/1219840.1219845	https://www.aclweb.org/anthology/P05-1005	Learning Semantic Classes for Word Sense Disambiguation
P05-1006	10.3115/1219840.1219846	https://www.aclweb.org/anthology/P05-1006	The Role of Semantic Roles in Disambiguating Verb Senses
P05-1007	10.3115/1219840.1219847	https://www.aclweb.org/anthology/P05-1007	Aggregation Improves Learning: Experiments in Natural Language Generation for Intelligent Tutoring Systems
P05-1008	10.3115/1219840.1219848	https://www.aclweb.org/anthology/P05-1008	Empirically-based Control of Natural Language Generation
P05-1009	10.3115/1219840.1219849	https://www.aclweb.org/anthology/P05-1009	Towards Developing Generation Algorithms for Text-to-Text Applications
P05-1010	10.3115/1219840.1219850	https://www.aclweb.org/anthology/P05-1010	Probabilistic {CFG} with Latent Annotations
P05-1011	10.3115/1219840.1219851	https://www.aclweb.org/anthology/P05-1011	Probabilistic Disambiguation Models for Wide-Coverage {HPSG} Parsing
P05-1012	10.3115/1219840.1219852	https://www.aclweb.org/anthology/P05-1012	Online Large-Margin Training of Dependency Parsers
P05-1013	10.3115/1219840.1219853	https://www.aclweb.org/anthology/P05-1013	Pseudo-Projective Dependency Parsing
P05-1014	10.3115/1219840.1219854	https://www.aclweb.org/anthology/P05-1014	The Distributional Inclusion Hypotheses and Lexical Entailment
P05-1015	10.3115/1219840.1219855	https://www.aclweb.org/anthology/P05-1015	Seeing Stars: Exploiting Class Relationships for Sentiment Categorization with Respect to Rating Scales
P05-1016	10.3115/1219840.1219856	https://www.aclweb.org/anthology/P05-1016	Inducing Ontological Co-occurrence Vectors
P05-1017	10.3115/1219840.1219857	https://www.aclweb.org/anthology/P05-1017	Extracting Semantic Orientations of Words using Spin Model
P05-1018	10.3115/1219840.1219858	https://www.aclweb.org/anthology/P05-1018	Modeling Local Coherence: An Entity-Based Approach
P05-1019	10.3115/1219840.1219859	https://www.aclweb.org/anthology/P05-1019	Modelling the Substitutability of Discourse Connectives
P05-1020	10.3115/1219840.1219860	https://www.aclweb.org/anthology/P05-1020	Machine Learning for Coreference Resolution: From Local Classification to Global Ranking
P05-1021	10.3115/1219840.1219861	https://www.aclweb.org/anthology/P05-1021	Improving Pronoun Resolution Using Statistics-Based Semantic Compatibility Information
P05-1022	10.3115/1219840.1219862	https://www.aclweb.org/anthology/P05-1022	Coarse-to-Fine n-Best Parsing and {M}ax{E}nt Discriminative Reranking
P05-1023	10.3115/1219840.1219863	https://www.aclweb.org/anthology/P05-1023	Data-Defined Kernels for Parse Reranking Derived from Probabilistic Models
P05-1024	10.3115/1219840.1219864	https://www.aclweb.org/anthology/P05-1024	Boosting-based Parse Reranking with Subtree Features
P05-1025	10.3115/1219840.1219865	https://www.aclweb.org/anthology/P05-1025	Automatic Measurement of Syntactic Development in Child Language
P05-1026	10.3115/1219840.1219866	https://www.aclweb.org/anthology/P05-1026	Experiments with Interactive Question-Answering
P05-1027	10.3115/1219840.1219867	https://www.aclweb.org/anthology/P05-1027	Question Answering as Question-Biased Term Extraction: A New Approach toward Multilingual {QA}
P05-1028	10.3115/1219840.1219868	https://www.aclweb.org/anthology/P05-1028	Exploring and Exploiting the Limited Utility of Captions in Recognizing Intention in Information Graphics
P05-1029	10.3115/1219840.1219869	https://www.aclweb.org/anthology/P05-1029	Scaling up from Dialogue to Multilogue: Some Principles and Benchmarks
P05-1030	10.3115/1219840.1219870	https://www.aclweb.org/anthology/P05-1030	Implications for Generating Clarification Requests in Task-Oriented Dialogues
P05-1031	10.3115/1219840.1219871	https://www.aclweb.org/anthology/P05-1031	Towards Finding and Fixing {F}ragments{---}{U}sing {ML} to Identify Non-Sentential Utterances and their Antecedents in Multi-Party Dialogue
P05-1032	10.3115/1219840.1219872	https://www.aclweb.org/anthology/P05-1032	Scaling Phrase-Based Statistical Machine Translation to Larger Corpora and Longer Phrases
P05-1033	10.3115/1219840.1219873	https://www.aclweb.org/anthology/P05-1033	A Hierarchical Phrase-Based Model for Statistical Machine Translation
P05-1034	10.3115/1219840.1219874	https://www.aclweb.org/anthology/P05-1034	Dependency Treelet Translation: Syntactically Informed Phrasal {SMT}
P05-1035	10.3115/1219840.1219875	https://www.aclweb.org/anthology/P05-1035	{QARLA}: A Framework for the Evaluation of Text Summarization Systems
P05-1036	10.3115/1219840.1219876	https://www.aclweb.org/anthology/P05-1036	Supervised and Unsupervised Learning for Sentence Compression
P05-1037	10.3115/1219840.1219877	https://www.aclweb.org/anthology/P05-1037	Digesting Virtual {``}Geek{''} Culture: The Summarization of Technical {I}nternet Relay Chats
P05-1038	10.3115/1219840.1219878	https://www.aclweb.org/anthology/P05-1038	Lexicalization in Crosslinguistic Probabilistic Parsing: The Case of {F}rench
P05-1039	10.3115/1219840.1219879	https://www.aclweb.org/anthology/P05-1039	What to Do When Lexicalization Fails: Parsing {G}erman with Suffix Analysis and Smoothing
P05-1040	10.3115/1219840.1219880	https://www.aclweb.org/anthology/P05-1040	Detecting Errors in Discontinuous Structural Annotation
P05-1041	10.3115/1219840.1219881	https://www.aclweb.org/anthology/P05-1041	High Precision {T}reebanking{---}{B}lazing Useful Trees Using {POS} Information
P05-1042	10.3115/1219840.1219882	https://www.aclweb.org/anthology/P05-1042	A Dynamic {B}ayesian Framework to Model Context and Memory in Edit Distance Learning: An Application to Pronunciation Classification
P05-1043	10.3115/1219840.1219883	https://www.aclweb.org/anthology/P05-1043	Learning Stochastic {OT} Grammars: A {B}ayesian Approach using Data Augmentation and {G}ibbs Sampling
P05-1044	10.3115/1219840.1219884	https://www.aclweb.org/anthology/P05-1044	Contrastive Estimation: Training Log-Linear Models on Unlabeled Data
P05-1045	10.3115/1219840.1219885	https://www.aclweb.org/anthology/P05-1045	Incorporating Non-local Information into Information Extraction Systems by {G}ibbs Sampling
P05-1046	10.3115/1219840.1219886	https://www.aclweb.org/anthology/P05-1046	Unsupervised Learning of Field Segmentation Models for Information Extraction
P05-1047	10.3115/1219840.1219887	https://www.aclweb.org/anthology/P05-1047	A Semantic Approach to {IE} Pattern Induction
P05-1048	10.3115/1219840.1219888	https://www.aclweb.org/anthology/P05-1048	Word Sense Disambiguation vs. Statistical Machine Translation
P05-1049	10.3115/1219840.1219889	https://www.aclweb.org/anthology/P05-1049	Word Sense Disambiguation Using Label Propagation Based Semi-Supervised Learning
P05-1050	10.3115/1219840.1219890	https://www.aclweb.org/anthology/P05-1050	Domain Kernels for Word Sense Disambiguation
P05-1051	10.3115/1219840.1219891	https://www.aclweb.org/anthology/P05-1051	Improving Name Tagging by Reference Resolution and Relation Detection
P05-1052	10.3115/1219840.1219892	https://www.aclweb.org/anthology/P05-1052	Extracting Relations with Integrated Information Using Kernel Methods
P05-1053	10.3115/1219840.1219893	https://www.aclweb.org/anthology/P05-1053	Exploring Various Knowledge in Relation Extraction
P05-1054	10.3115/1219840.1219894	https://www.aclweb.org/anthology/P05-1054	A Quantitative Analysis of Lexical Differences Between Genders in Telephone Conversations
P05-1055	10.3115/1219840.1219895	https://www.aclweb.org/anthology/P05-1055	Position Specific Posterior Lattices for Indexing Speech
P05-1056	10.3115/1219840.1219896	https://www.aclweb.org/anthology/P05-1056	Using Conditional Random Fields for Sentence Boundary Detection in Speech
P05-1057	10.3115/1219840.1219897	https://www.aclweb.org/anthology/P05-1057	Log-Linear Models for Word Alignment
P05-1058	10.3115/1219840.1219898	https://www.aclweb.org/anthology/P05-1058	Alignment Model Adaptation for Domain-Specific Word Alignment
P05-1059	10.3115/1219840.1219899	https://www.aclweb.org/anthology/P05-1059	Stochastic Lexicalized Inversion Transduction Grammar for Alignment
P05-1060	10.3115/1219840.1219900	https://www.aclweb.org/anthology/P05-1060	Multi-Field Information Extraction and Cross-Document Fusion
P05-1061	10.3115/1219840.1219901	https://www.aclweb.org/anthology/P05-1061	Simple Algorithms for Complex Relation Extraction with Applications to Biomedical {IE}
P05-1062	10.3115/1219840.1219902	https://www.aclweb.org/anthology/P05-1062	Resume Information Extraction with Cascaded Hybrid Model
P05-1063	10.3115/1219840.1219903	https://www.aclweb.org/anthology/P05-1063	Discriminative Syntactic Language Modeling for Speech Recognition
P05-1064	10.3115/1219840.1219904	https://www.aclweb.org/anthology/P05-1064	A Phonotactic Language Model for Spoken Language Identification
P05-1065	10.3115/1219840.1219905	https://www.aclweb.org/anthology/P05-1065	Reading Level Assessment Using Support Vector Machines and Statistical Language Models
P05-1066	10.3115/1219840.1219906	https://www.aclweb.org/anthology/P05-1066	Clause Restructuring for Statistical Machine Translation
P05-1067	10.3115/1219840.1219907	https://www.aclweb.org/anthology/P05-1067	Machine Translation Using Probabilistic Synchronous Dependency Insertion Grammars
P05-1068	10.3115/1219840.1219908	https://www.aclweb.org/anthology/P05-1068	Context-Dependent {SMT} Model using Bilingual Verb-Noun Collocation
P05-1069	10.3115/1219840.1219909	https://www.aclweb.org/anthology/P05-1069	A Localized Prediction Model for Statistical Machine Translation
P05-1070	10.3115/1219840.1219910	https://www.aclweb.org/anthology/P05-1070	Instance-based Sentence Boundary Determination by Optimization for Natural Language Generation
P05-1071	10.3115/1219840.1219911	https://www.aclweb.org/anthology/P05-1071	{A}rabic Tokenization, Part-of-Speech Tagging and Morphological Disambiguation in One Fell Swoop
P05-1072	10.3115/1219840.1219912	https://www.aclweb.org/anthology/P05-1072	Semantic Role Labeling Using Different Syntactic Views
P05-1073	10.3115/1219840.1219913	https://www.aclweb.org/anthology/P05-1073	Joint Learning Improves Semantic Role Labeling
P05-1074	10.3115/1219840.1219914	https://www.aclweb.org/anthology/P05-1074	Paraphrasing with Bilingual Parallel Corpora
P05-1075	10.3115/1219840.1219915	https://www.aclweb.org/anthology/P05-1075	A Nonparametric Method for Extraction of Candidate Phrasal Terms
P05-1076	10.3115/1219840.1219916	https://www.aclweb.org/anthology/P05-1076	Automatic Acquisition of Adjectival Subcategorization from Corpora
P05-1077	10.3115/1219840.1219917	https://www.aclweb.org/anthology/P05-1077	Randomized Algorithms and {NLP}: Using Locality Sensitive Hash Functions for High Speed Noun Clustering
J05-4001	10.1162/089120105775299159	https://www.aclweb.org/anthology/J05-4001	{ACL} Lifetime Achievement Award: A Life of Language
J05-4002	10.1162/089120105775299122	https://www.aclweb.org/anthology/J05-4002	Co-occurrence Retrieval: A Flexible Framework for Lexical Distributional Similarity
J05-4003	10.1162/089120105775299168	https://www.aclweb.org/anthology/J05-4003	Improving Machine Translation Performance by Exploiting Non-Parallel Corpora
J05-4004	10.1162/089120105775299140	https://www.aclweb.org/anthology/J05-4004	Induction of Word and Phrase Alignments for Automatic Document Summarization
J05-4005	10.1162/089120105775299177	https://www.aclweb.org/anthology/J05-4005	{C}hinese Word Segmentation and Named Entity Recognition: A Pragmatic Approach
J05-4006	10.1162/089120105775299131	https://www.aclweb.org/anthology/J05-4006	Last Words: Reviewing the Reviewers
J05-3001	10.1162/089120105774321109	https://www.aclweb.org/anthology/J05-3001	Squibs and Discussions: Evaluating Discourse and Dialogue Coding Schemes
J05-3002	10.1162/089120105774321091	https://www.aclweb.org/anthology/J05-3002	Sentence Fusion for Multidocument News Summarization
J05-3003	10.1162/089120105774321073	https://www.aclweb.org/anthology/J05-3003	Large-Scale Induction and Evaluation of Lexical Resources from the {P}enn-{II} and {P}enn-{III} Treebanks
J05-3004	10.1162/089120105774321064	https://www.aclweb.org/anthology/J05-3004	Comparing Knowledge Sources for Nominal Anaphora Resolution
J05-2001	10.1162/0891201054224002	https://www.aclweb.org/anthology/J05-2001	{O}bituary: Remembering Bill {M}ann
J05-2002	10.1162/0891201054223986	https://www.aclweb.org/anthology/J05-2002	A General Technique to Train Language Models on Language Models
J05-2003	10.1162/0891201054223968	https://www.aclweb.org/anthology/J05-2003	Tree-Local Multicomponent {T}ree-{A}djoining {G}rammars with Shared Nodes
J05-2004	10.1162/0891201054223995	https://www.aclweb.org/anthology/J05-2004	A Mathematical Model of Historical Semantics and the Grouping of Word Meanings into Concepts
J05-2005	10.1162/0891201054223977	https://www.aclweb.org/anthology/J05-2005	Representing Discourse Coherence: A Corpus-Based Study
J05-1001	10.1162/0891201053630237	https://www.aclweb.org/anthology/J05-1001	{ACL} Lifetime Achievement Award: Some Points in a Time
J05-1002	10.1162/0891201053630291	https://www.aclweb.org/anthology/J05-1002	Squibs and Discussions: Real versus Template-Based Natural Language Generation: A False Opposition?
J05-1003	10.1162/0891201053630273	https://www.aclweb.org/anthology/J05-1003	Discriminative Reranking for Natural Language Parsing
J05-1004	10.1162/0891201053630264	https://www.aclweb.org/anthology/J05-1004	The {P}roposition {B}ank: An Annotated Corpus of Semantic Roles
J05-1005	10.1162/0891201053630318	https://www.aclweb.org/anthology/J05-1005	Clustering Syntactic Positions with Similar Semantic Requirements
I05-1001	10.1007/11562214_1	https://www.aclweb.org/anthology/I05-1001	A New Method for Sentiment Classification in Text Retrieval
I05-1002	10.1007/11562214_2	https://www.aclweb.org/anthology/I05-1002	Topic Tracking Based on Linguistic Features
I05-1003	10.1007/11562214_3	https://www.aclweb.org/anthology/I05-1003	The Use of Monolingual Context Vectors for Missing Translations in Cross-Language Information Retrieval
I05-1004	10.1007/11562214_4	https://www.aclweb.org/anthology/I05-1004	Automatic Image Annotation Using Maximum Entropy Model
I05-1005	10.1007/11562214_5	https://www.aclweb.org/anthology/I05-1005	Corpus-Based Analysis of {J}apanese Relative Clause Constructions
I05-1006	10.1007/11562214_6	https://www.aclweb.org/anthology/I05-1006	Parsing Biomedical Literature
I05-1007	10.1007/11562214_7	https://www.aclweb.org/anthology/I05-1007	Parsing the {P}enn {C}hinese Treebank with Semantic Knowledge
I05-1008	10.1007/11562214_8	https://www.aclweb.org/anthology/I05-1008	Using a Partially Annotated Corpus to Build a Dependency Parser for {J}apanese
I05-1009	10.1007/11562214_9	https://www.aclweb.org/anthology/I05-1009	Entropy as an Indicator of Context Boundaries: An Experiment Using a Web Search Engine
I05-1010	10.1007/11562214_10	https://www.aclweb.org/anthology/I05-1010	Automatic Discovery of Attribute Words from Web Documents
I05-1011	10.1007/11562214_11	https://www.aclweb.org/anthology/I05-1011	Aligning Needles in a Haystack: Paraphrase Acquisition Across the Web
I05-1012	10.1007/11562214_12	https://www.aclweb.org/anthology/I05-1012	Confirmed Knowledge Acquisition Using Mails Posted to a Mailing List
I05-1013	10.1007/11562214_13	https://www.aclweb.org/anthology/I05-1013	Automatic Partial Parsing Rule Acquisition Using Decision Tree Induction
I05-1014	10.1007/11562214_14	https://www.aclweb.org/anthology/I05-1014	Chunking Using Conditional Random Fields in {K}orean Texts
I05-1015	10.1007/11562214_15	https://www.aclweb.org/anthology/I05-1015	High Efficiency Realization for a Wide-Coverage Unification Grammar
I05-1016	10.1007/11562214_16	https://www.aclweb.org/anthology/I05-1016	Linguistically-Motivated Grammar Extraction, Generalization and Adaptation
I05-1017	10.1007/11562214_17	https://www.aclweb.org/anthology/I05-1017	{PP}-Attachment Disambiguation Boosted by a Gigantic Volume of Unambiguous Examples
I05-1018	10.1007/11562214_18	https://www.aclweb.org/anthology/I05-1018	Adapting a Probabilistic Disambiguation Model of an {HPSG} Parser to a New Domain
I05-1019	10.1007/11562214_19	https://www.aclweb.org/anthology/I05-1019	A Hybrid Approach to Single and Multiple {PP} Attachment Using {W}ord{N}et
I05-1020	10.1007/11562214_20	https://www.aclweb.org/anthology/I05-1020	Period Disambiguation with Maxent Model
I05-1021	10.1007/11562214_21	https://www.aclweb.org/anthology/I05-1021	Acquiring Synonyms from Monolingual Comparable Texts
I05-1022	10.1007/11562214_22	https://www.aclweb.org/anthology/I05-1022	A Method of Recognizing Entity and Relation
I05-1023	10.1007/11562214_23	https://www.aclweb.org/anthology/I05-1023	Inversion Transduction Grammar Constraints for Mining Parallel Sentences from Quasi-Comparable Corpora
I05-1024	10.1007/11562214_24	https://www.aclweb.org/anthology/I05-1024	Automatic Term Extraction Based on Perplexity of Compound Words
I05-1025	10.1007/11562214_25	https://www.aclweb.org/anthology/I05-1025	Document Clustering with Grouping and Chaining Algorithms
I05-1026	10.1007/11562214_26	https://www.aclweb.org/anthology/I05-1026	Using Multiple Discriminant Analysis Approach for Linear Text Segmentation
I05-1027	10.1007/11562214_27	https://www.aclweb.org/anthology/I05-1027	Classifying {C}hinese Texts in Two Steps
I05-1028	10.1007/11562214_28	https://www.aclweb.org/anthology/I05-1028	Assigning Polarity Scores to Reviews Using Machine Learning Techniques
I05-1029	10.1007/11562214_29	https://www.aclweb.org/anthology/I05-1029	Analogy as Functional Recategorization: Abstraction with {H}ow{N}et Semantics
I05-1030	10.1007/11562214_30	https://www.aclweb.org/anthology/I05-1030	{PLSI} Utilization for Automatic Thesaurus Construction
I05-1031	10.1007/11562214_31	https://www.aclweb.org/anthology/I05-1031	Analysis of an Iterative Algorithm for Term-Based Ontology Alignment
I05-1032	10.1007/11562214_32	https://www.aclweb.org/anthology/I05-1032	Finding Taxonomical Relation from an {MRD} for Thesaurus Extension
I05-1033	10.1007/11562214_33	https://www.aclweb.org/anthology/I05-1033	Relation Extraction Using Support Vector Machine
I05-1034	10.1007/11562214_34	https://www.aclweb.org/anthology/I05-1034	Discovering Relations Between Named Entities from a Large Raw Corpus Using Tree Similarity-Based Clustering
I05-1035	10.1007/11562214_35	https://www.aclweb.org/anthology/I05-1035	Automatic Relation Extraction with Model Order Selection and Discriminative Label Identification
I05-1036	10.1007/11562214_36	https://www.aclweb.org/anthology/I05-1036	Mining Inter-Entity Semantic Relations Using Improved Transductive Learning
I05-1037	10.1007/11562214_37	https://www.aclweb.org/anthology/I05-1037	A Preliminary Work on Classifying Time Granularities of Temporal Questions
I05-1038	10.1007/11562214_38	https://www.aclweb.org/anthology/I05-1038	Classification of Multiple-Sentence Questions
I05-1039	10.1007/11562214_39	https://www.aclweb.org/anthology/I05-1039	A Rule Based Syllabification Algorithm for {S}inhala
I05-1040	10.1007/11562214_40	https://www.aclweb.org/anthology/I05-1040	An Ensemble of Grapheme and Phoneme for Machine Transliteration
I05-1041	10.1007/11562214_41	https://www.aclweb.org/anthology/I05-1041	Improving Statistical Word Alignment with Ensemble Methods
I05-1042	10.1007/11562214_42	https://www.aclweb.org/anthology/I05-1042	Empirical Study of Utilizing Morph-Syntactic Information in {SMT}
I05-1043	10.1007/11562214_43	https://www.aclweb.org/anthology/I05-1043	Instance-Based Generation for Interactive Restricted Domain Question Answering Systems
I05-1044	10.1007/11562214_44	https://www.aclweb.org/anthology/I05-1044	Answering Definition Questions Using Web Knowledge Bases
I05-1045	10.1007/11562214_45	https://www.aclweb.org/anthology/I05-1045	Exploring Syntactic Relation Patterns for Question Answering
I05-1046	10.1007/11562214_46	https://www.aclweb.org/anthology/I05-1046	Web-Based Unsupervised Learning for Query Formulation in Question Answering
I05-1047	10.1007/11562214_47	https://www.aclweb.org/anthology/I05-1047	A Chunking Strategy Towards Unknown Word Detection in {C}hinese Word Segmentation
I05-1048	10.1007/11562214_48	https://www.aclweb.org/anthology/I05-1048	A Lexicon-Constrained Character Model for {C}hinese Morphological Analysis
I05-1049	10.1007/11562214_49	https://www.aclweb.org/anthology/I05-1049	Relative Compositionality of Multi-word Expressions: A Study of Verb-Noun ({V}-N) Collocations
I05-1050	10.1007/11562214_50	https://www.aclweb.org/anthology/I05-1050	Automatic Extraction of Fixed Multiword Expressions
I05-1051	10.1007/11562214_51	https://www.aclweb.org/anthology/I05-1051	Phrase-Based Statistical Machine Translation: A Level of Detail Approach
I05-1052	10.1007/11562214_52	https://www.aclweb.org/anthology/I05-1052	Why Is Zero Marking Important in {K}orean?
I05-1053	10.1007/11562214_53	https://www.aclweb.org/anthology/I05-1053	A Phrase-Based Context-Dependent Joint Probability Model for Named Entity Translation
I05-1054	10.1007/11562214_54	https://www.aclweb.org/anthology/I05-1054	Machine Translation Based on Constraint-Based Synchronous Grammar
I05-1055	10.1007/11562214_55	https://www.aclweb.org/anthology/I05-1055	A Machine Learning Approach to Sentence Ordering for Multidocument Summarization and Its Evaluation
I05-1056	10.1007/11562214_56	https://www.aclweb.org/anthology/I05-1056	Significant Sentence Extraction by {E}uclidean Distance Based on Singular Value Decomposition
I05-1057	10.1007/11562214_57	https://www.aclweb.org/anthology/I05-1057	Two-Phase Biomedical Named Entity Recognition Using A Hybrid Method
I05-1058	10.1007/11562214_58	https://www.aclweb.org/anthology/I05-1058	Heuristic Methods for Reducing Errors of Geographic Named Entities Learned by Bootstrapping
I05-1059	10.1007/11562214_59	https://www.aclweb.org/anthology/I05-1059	Building a {J}apanese-{C}hinese Dictionary Using Kanji/Hanzi Conversion
I05-1060	10.1007/11562214_60	https://www.aclweb.org/anthology/I05-1060	Automatic Acquisition of Basic Katakana Lexicon from a Given Corpus
I05-1061	10.1007/11562214_61	https://www.aclweb.org/anthology/I05-1061	{CTEMP}: A {C}hinese Temporal Parser for Extracting and Normalizing Temporal Information
I05-1062	10.1007/11562214_62	https://www.aclweb.org/anthology/I05-1062	{F}rench-{E}nglish Terminology Extraction from Comparable Corpora
I05-1063	10.1007/11562214_63	https://www.aclweb.org/anthology/I05-1063	A Twin-Candidate Model of Coreference Resolution with Non-Anaphor Identification Capability
I05-1064	10.1007/11562214_64	https://www.aclweb.org/anthology/I05-1064	Improving {K}orean Speech Acts Analysis by Using Shrinkage and Discourse Stack
I05-1065	10.1007/11562214_65	https://www.aclweb.org/anthology/I05-1065	Anaphora Resolution for Biomedical Literature by Exploiting Multiple Resources
I05-1066	10.1007/11562214_66	https://www.aclweb.org/anthology/I05-1066	Automatic Slide Generation Based on Discourse Structure Analysis
I05-1067	10.1007/11562214_67	https://www.aclweb.org/anthology/I05-1067	Using the Structure of a Conceptual Network in Computing Semantic Relatedness
I05-1068	10.1007/11562214_68	https://www.aclweb.org/anthology/I05-1068	Semantic Role Labelling of Prepositional Phrases
I05-1069	10.1007/11562214_69	https://www.aclweb.org/anthology/I05-1069	Global Path-Based Refinement of Noisy Graphs Applied to Verb Semantics
I05-1070	10.1007/11562214_70	https://www.aclweb.org/anthology/I05-1070	Semantic Role Tagging for {C}hinese at the Lexical Level
I05-1071	10.1007/11562214_71	https://www.aclweb.org/anthology/I05-1071	Detecting Article Errors Based on the Mass Count Distinction
I05-1072	10.1007/11562214_72	https://www.aclweb.org/anthology/I05-1072	Principles of Non-stationary Hidden {M}arkov Model and Its Applications to Sequence Labeling Task
I05-1073	10.1007/11562214_73	https://www.aclweb.org/anthology/I05-1073	Integrating Punctuation Rules and Na{\"\i}ve {B}ayesian Model for {C}hinese Creation Title Recognition
I05-1074	10.1007/11562214_74	https://www.aclweb.org/anthology/I05-1074	A Connectionist Model of Anticipation in Visual Worlds
I05-1075	10.1007/11562214_75	https://www.aclweb.org/anthology/I05-1075	Automatically Inducing a Part-of-Speech Tagger by Projecting from Multiple Source Languages Across Aligned Corpora
I05-1076	10.1007/11562214_76	https://www.aclweb.org/anthology/I05-1076	The Verbal Entries and Their Description in a Grammatical Information-Dictionary of Contemporary {T}ibetan
I05-1077	10.1007/11562214_77	https://www.aclweb.org/anthology/I05-1077	Tense Tagging for Verbs in Cross-Lingual Context: A Case Study
I05-1078	10.1007/11562214_78	https://www.aclweb.org/anthology/I05-1078	Regularisation Techniques for Conditional Random Fields: Parameterised Versus Parameter-Free
I05-1079	10.1007/11562214_79	https://www.aclweb.org/anthology/I05-1079	Exploiting Lexical Conceptual Structure for Paraphrase Generation
I05-1080	10.1007/11562214_80	https://www.aclweb.org/anthology/I05-1080	Word Sense Disambiguation by Relative Selection
I05-1081	10.1007/11562214_81	https://www.aclweb.org/anthology/I05-1081	Towards Robust High Performance Word Sense Disambiguation of {E}nglish Verbs Using Rich Linguistic Features
I05-1082	10.1007/11562214_82	https://www.aclweb.org/anthology/I05-1082	Automatic Interpretation of Noun Compounds Using {W}ord{N}et Similarity
I05-1083	10.1007/11562214_83	https://www.aclweb.org/anthology/I05-1083	An Empirical Study on Language Model Adaptation Using a Metric of Domain Similarity
I05-1084	10.1007/11562214_84	https://www.aclweb.org/anthology/I05-1084	A Comparative Study of Language Models for Book and Author Recognition
I05-1085	10.1007/11562214_85	https://www.aclweb.org/anthology/I05-1085	Lexical Choice via Topic Adaptation for Paraphrasing Written Language to Spoken Language
I05-1086	10.1007/11562214_86	https://www.aclweb.org/anthology/I05-1086	A Case-Based Reasoning Approach for Speech Corpus Generation
I05-1087	10.1007/11562214_87	https://www.aclweb.org/anthology/I05-1087	Web-Based Terminology Translation Mining
I05-1088	10.1007/11562214_88	https://www.aclweb.org/anthology/I05-1088	Extracting Terminologically Relevant Collocations in the Translation of {C}hinese Monograph
Y04-1001	http://hdl.handle.net/2065/554	https://www.aclweb.org/anthology/Y04-1001	Processing and Representing Temporally Sequential Events
Y04-1002	http://hdl.handle.net/2065/555	https://www.aclweb.org/anthology/Y04-1002	Machine Learning based {NLP} : Experiences and Supporting Tools
Y04-1003	http://hdl.handle.net/2065/556	https://www.aclweb.org/anthology/Y04-1003	Text-based Construction and Comparison of Domain Ontology : A Study Based on Classical Poetry
Y04-1004	http://hdl.handle.net/2065/557	https://www.aclweb.org/anthology/Y04-1004	An Adjacency Constraint on Argument Selection
Y04-1005	http://hdl.handle.net/2065/558	https://www.aclweb.org/anthology/Y04-1005	Towards a proper treatment of adjuncts in {J}apanese
Y04-1006	http://hdl.handle.net/2065/559	https://www.aclweb.org/anthology/Y04-1006	An Analysis of the {K}orean [manyak ... {V}-telato] Construction : An Indexed Phrase Structure Grammar Approach
Y04-1007	http://hdl.handle.net/2065/560	https://www.aclweb.org/anthology/Y04-1007	An Analysis of {J}apanese ta / teiru in a Dynamic Semantics Framework and a Comparison with {K}orean Temporal Markers a nohta / a twuta
Y04-1008	http://hdl.handle.net/2065/561	https://www.aclweb.org/anthology/Y04-1008	Relational Nouns as Anaphors
Y04-1009	http://hdl.handle.net/2065/562	https://www.aclweb.org/anthology/Y04-1009	Capturing and Parsing the Mixed Properties of Light Verb Constructions in a Typed Feature Structure Grammar
Y04-1010	http://hdl.handle.net/2065/563	https://www.aclweb.org/anthology/Y04-1010	{J}apanese Subjects and Information Structure : A Constraint-based Approach
Y04-1011	http://hdl.handle.net/2065/564	https://www.aclweb.org/anthology/Y04-1011	High {WSD} Accuracy Using Naive {B}ayesian Classifier with Rich Features
Y04-1012	http://hdl.handle.net/2065/565	https://www.aclweb.org/anthology/Y04-1012	Automatic Discovery of Telic and Agentive Roles from Corpus Data
Y04-1013	http://hdl.handle.net/2065/566	https://www.aclweb.org/anthology/Y04-1013	Bilingual Knowledge Extraction Using Chunk Alignment
Y04-1014	http://hdl.handle.net/2065/567	https://www.aclweb.org/anthology/Y04-1014	Pruning False Unknown Words to Improve {C}hinese Word Segmentation
Y04-1015	http://hdl.handle.net/2065/568	https://www.aclweb.org/anthology/Y04-1015	Ontology-based Prediction of Compound Relations : A Study Based on {SUMO}
Y04-1016	http://hdl.handle.net/2065/569	https://www.aclweb.org/anthology/Y04-1016	Treebank-Based Acquisition of a {C}hinese {L}exical-{F}unctional {G}rammar
Y04-1017	http://hdl.handle.net/2065/570	https://www.aclweb.org/anthology/Y04-1017	Constructing {E}nglish Reading Courseware
Y04-1018	http://hdl.handle.net/2065/571	https://www.aclweb.org/anthology/Y04-1018	Acquiring Compound Word Translations both Automatically and Dynamically
Y04-1019	http://hdl.handle.net/2065/572	https://www.aclweb.org/anthology/Y04-1019	Integrated Use of Internal and External Evidence in the Alignment of Multi-Word Named Entities
