Sansi	ssi	sans1271
Sanskrit	san	sans1269
Sansu	sca	sans1276
Santa Ana de Tusi Pasco Quechua	qxt	sant1433
Santa Catarina Albarradas Zapotec	ztn	sant1448
Santa Inés Ahuatempan Popoloca	pca	sant1454
Santa Inés Yatzechi Zapotec	zpn	sant1447
Santali	sat	sant1410
Santa Lucía Monteverde Mixtec	mdv	sant1439
Santa María del Mar Huave	hvv	sant1422
Santa María La Alta Nahuatl	nhz	sant1423
Santa María Quiegolani Zapotec	zpi	sant1451
Santa María Zacatepec Mixtec	mza	sant1436
Santa Teresa Cora	cok	sant1424
Santiago del Estero Quichua	qus	sant1432
Santiago Xanica Zapotec	zpr	sant1452
Santo Domingo Albarradas Zapotec	zas	sant1450
Sanumá	xsu	sanu1240
San Vicente Coatlán Zapotec	zpt	sanv1242
Sa'och	scq	saoc1239
São Paulo Kaingáng	zkp	saop1235
Sãotomense	cri	saot1239
Saparua	spr	sapa1251
Sapé	spc	sape1238
Sapo	krn	sapo1251
Saponi	spi	sapo1254
Saposa	sps	sapo1253
Sapuan	spu	sapu1248
Sar	mwm	sarr1246
Sara Bakati'	sre	sara1329
Sara Dunjo	koj	sara1320
Saraiki	skr	sera1259
Sara Kaba	sbz	sara1319
Sara Kaba Deme	kwg	sara1322
Sara Kaba Náà	kwv	sara1321
Saramaccan	srm	sara1340
Sarangani Blaan	bps	sara1326
Sarangani Manobo	mbs	sara1327
Sarasira	zsa	sara1323
Saraveca	sar	sara1331
Sarawak Bisaya	bsd	sara1350
Sarikoli	srh	sari1246
Sarsi	srs	sars1236
Sartang	onp	sart1249
Sarua	swy	saru1245
Sarudu	sdu	saru1242
Saruga	sra	saru1243
Sasak	sas	sasa1249
Sasaru	sxs	sasa1247
Sassarese Sardinian	sdc	sass1235
Satawalese	stw	sata1237
Sateré-Mawé	mav	sate1243
Saudi Arabian Sign Language	sdl	saud1238
Sauraseni Prakrit	psu	saur1252
Saurashtra	saz	saur1248
Sauri	srt	saur1251
Sauria Paharia	mjt	saur1249
Sause	sao	saus1247
Sausi	ssj	saus1246
Savara	svr	sava1244
Savi	sdg	savi1242
Savosavo	svs	savo1255
Sawai	szw	sawa1247
Saweru	swr	sawe1240
Sawi	saw	sawi1257
Sawila	swt	sawi1256
Sawknah-Fogaha	swn	sawk1238
Saxwe Gbe	sxw	saxw1241
Saya	say	saya1246
Sayula Popoluca	pos	sayu1241
Scots	sco	scot1243
Scottish Gaelic	gla	scot1245
Sea Island Creole English	gul	gull1241
Seba	kdg	seba1247
Sebat Bet Gurage	sgw	seba1251
Seberuang	sbx	sebe1242
Sebop	sib	sebo1238
Sebuyau	snb	sebu1243
Sechelt	sec	sech1246
Secoya	sey	seco1241
Sedang	sed	seda1262
Sedoa	tvw	sedo1237
Seediq	trv	taro1264
Seeku	sos	seek1238
Segai	sge	sega1243
Segeju	seg	sege1246
Seget	sbg	sege1235
Sehwi	sfw	sehw1238
Seimat	ssg	seim1238
Seit-Kaitetu	hik	seit1239
Sekani	sek	seka1250
Sekapan	skp	seka1248
Sekar	skz	seka1247
Seke (Nepal)	skj	seke1240
Seke (Vanuatu)	ske	seke1241
Seki	syi	seki1238
Seko Padang	skx	seko1243
Seko Tengah	sko	seko1242
Sekpele	lip	sekp1241
Selako	skl	sela1262
Selangor Sign Language	kgi	sela1253
Selaru	slu	sela1259
Selayar	sly	sela1260
Selee	snw	sele1249
Selepet	spl	sele1250
Selk'nam	ona	onaa1245
Selkup	sel	selk1253
Selungai Murut	slg	selu1243
Seluwasan	sws	selu1242
Semai	sea	sema1266
Semaq Beri	szc	sema1265
Sembakung Murut	sbr	semb1240
Semelai	sza	seme1247
Semendo	sdd	seme1248
Semimi	etz	semi1264
Semnam	ssm	semn1250
Semnani-Biyabuneki	smy	semn1249
Sempan	xse	semp1241
Sena	seh	nucl1396
Senar de Kankalaba	seq	sena1262
Senari	sef	ceba1235
Senaya	syn	sena1268
Sene	sej	sene1263
Seneca	see	sene1264
Sened	sds	sene1271
Sengele	szg	seng1278
Senggi	snu	seng1285
Sengo	spk	seng1284
Sengseng	ssz	seng1281
Senhaja De Srair	sjs	senh1238
Sensi	sni	sens1242
Sentani	set	nucl1632
Senthang Chin	sez	sent1260
Sentinel	std	sent1241
Sepa (Indonesia)	spb	sepa1242
Sepa (Papua New Guinea)	spe	sepa1241
Sepen	spm	sepe1240
Sepik Iwam	iws	sepi1255
Sera	sry	sera1260
Serawai	srj	sera1272
Serbian-Croatian-Bosnian	hbs	sout1528
Sere	swf	sere1264
Sereer	srr	sere1260
Seri	sei	seri1257
Serili	sve	seri1255
Serrano	ser	serr1255
Seru	szd	seru1247
Serua	srw	seru1245
Serudung Murut	srk	seru1246
Serui-Laut	seu	seru1244
Seselwa Creole French	crs	sese1246
Seta	stf	seta1245
Setaman	stm	seta1246
Seti	sbi	seti1248
Severn Ojibwa	ojs	seve1240
Sewa Bay	sew	sewa1251
Seward Alaska Inupiatun	esk	nort2945
Seze	sze	seze1235
S'gaw Karen	ksw	sgaw1245
Sha	scw	shaa1247
Shabaki	sdb	shab1251
Shabo	sbf	shab1252
Shahmirzadi	srz	shah1253
Shahrudi-Southern Talysh	shm	shah1254
Shakara	nfk	shak1238
Shall-Zwall	sha	shal1242
Shamang	xsh	sham1277
Shama-Sambuga	sqa	sham1278
Shambala	ksb	sham1280
Shan	shn	shan1277
Shanenawa	swo	shan1283
Shanga	sho	shan1282
Sharanahua	mcd	shar1245
Sharwa	swq	shar1249
Shasta	sht	shas1239
Shatt	shj	shat1244
Shau	sqh	shau1238
Shawi	cbt	chay1248
Shawnee	sjw	shaw1249
She	shx	shee1238
Shekhawati	swv	shek1243
Shekkacho	moy	shek1244
Sheko	she	shek1245
Shelta	sth	shel1236
Shendu	shl	shen1247
Sheni	scv	shen1250
Sherbro	bun	sher1258
Sherdukpen	sdp	sher1257
Sheshi Kham	kip	shes1236
Shidong Biao	byk	biao1253
Shihhi Arabic	ssh	shih1239
Shiki	gua	shik1242
Shilluk	shk	shil1265
Shina	scl	shin1264
Shinabo	snh	shin1267
Shipibo-Conibo	shp	ship1254
Shixing	sxg	shix1238
Sholaga	sle	shol1240
Shom Peng	sii	shom1245
Shona	sna	shon1251
Shoo-Minda-Nye	bcv	shoo1247
Shor	cjs	shor1247
Shoshoni	shh	shos1248
Shua	shg	shua1254
Shuadit	sdt	shua1252
Shuar	jiv	shua1257
Shubi	suj	shub1238
Shughni	sgh	shug1248
Shumashti	sts	shum1235
Shumcho	scu	shum1243
Shuswap	shs	shus1248
Shuwa-Zamani	ksa	shuw1238
Shwai	shw	shwa1239
Shwe Palaung	pll	shwe1236
Sialum	slw	sial1240
Siamou	sif	siam1242
Siane	snp	sian1257
Siang	sya	sian1254
Siar-Lak	sjr	siar1238
Siawi	mmp	siaw1243
Sibe	nco	sibe1248
Siberian Tatar	sty	sibe1250
Sibu Melanau	sdx	sibu1258
Sicana	sxc	sica1234
Sichuan Yi	iii	sich1238
Sicilian	scn	sici1248
Sìcìté Sénoufo	sep	sici1249
Sicula	scx	sicu1234
Sidamo	sid	sida1246
Sidetic	xsd	side1240
Sie	erg	siee1239
Sierra de Juárez Zapotec	zaa	sier1250
Sierra Leone Sign Language	sgx	sier1246
Sierra Negra Nahuatl	nsu	sier1248
Sighu	sxe	sigh1238
Sihan	spg	sian1255
Sihan (Gum)	snr	siha1245
Sihuas Ancash Quechua	qws	sihu1235
Sika	ski	sika1262
Sikaiana	sky	sika1261
Sikaritai	tty	sika1263
Sikiana	sik	siki1239
Sikkimese	sip	sikk1242
Siksika	bla	siks1238
Sikule	skh	siku1242
Sila	slt	sila1247
Silacayoapan Mixtec	mks	sila1250
Silesian	szl	sile1253
Silimo	wul	sili1249
Siliput	mkc	sili1247
Silopi	xsp	silo1240
Silt'e	stv	silt1240
Silt'e (Retired)	xst	silt1241
Simaa	sie	sima1258
Simba	sbw	simb1254
Simbali	smg	simb1259
Simbari	smb	simb1255
Simbo	sbb	simb1256
Simeku	smz	sime1242
Simeulue	smr	sime1241
Simte	smt	simt1238
Sinasina	sst	sina1271
Sinaugoro	snc	sina1266
Sindang Kelingi	sdi	sind1280
Sindarin	sjn	sind1281
Sindhi	snd	sind1272
Sindhi Bhil	sbn	sind1270
Sindihui Mixtec	xts	sind1277
Singa	sgm	sing1266
Singapore Sign Language	sls	sing1237
Sinhala	sin	sinh1246
Sinicahua Mixtec	xti	sini1243
Sinicized Miao	hmz	hmon1331
Sininkere	skq	sini1242
Sinte Romani	rmo	sint1235
Sinyar	sys	siny1243
Sio	xsi	sioo1240
Siona-Tetete	snn	sion1247
Sipacapense	qum	sipa1247
Sira	swj	sira1266
Sirayaic	fos	sira1267
Siriano	sri	siri1274
Sirionó	srq	siri1273
Sirmauri	srx	sirm1239
Siroi	ssd	siro1249
Sirva	sbq	sile1255
Sissala of Burkina Faso	sld	siss1242
Sissano	sso	siss1243
Siuslaw	sis	sius1254
Sivandi	siy	siva1239
Sivia Sign Language	lsv	sivi1235
Siwai	siw	siwa1245
Siwi	siz	siwi1239
Siwu	akp	siwu1238
Sizang Chin	csy	siyi1240
Skepi Creole Dutch	skw	skep1238
Skolt Saami	sms	skol1241
Skou	skv	nucl1634
Slavomolisano	svm	slav1254
Slovak	slk	slov1269
Slovakian Sign Language	svk	slov1263
Slovenian	slv	slov1268
Smärky Kanum	kxq	smar1235
Sô	sss	sooo1254
Sobei	sob	sobe1238
So (Cameroon)	sox	soca1235
Sochiapam Chinantec	cso	soch1239
So (Democratic Republic of Congo)	soc	sode1235
Soga	xog	soga1242
Sogdian	sog	sogd1245
Soic	soj	soii1239
Sokoro	sok	soko1263
Soli	sby	soli1239
Solomon Islands Sign Language	szs	solo1262
Solong	aaw	solo1258
Solos	sol	solo1257
Solu-Khumbu Sherpa	xsr	sher1255
Som	smc	somm1240
Somali	som	soma1255
Somrai	sor	somr1248
Somray of Battambang-Somre of Siem Reap	smu	somr1240
Somyev	kgt	somy1238
Sonaga	ysg	sona1244
Sonde	shc	sond1250
Songa	sgo	song1304
Songe	sop	song1303
Songoora	sod	song1300
Sonha	soi	sonh1238
Sonia	siq	soni1260
Soninke	snk	soni1259
Sonsorol	sov	sons1242
Soo	teu	sooo1256
Sop	urw	sopp1247
Soqotri	sqt	soqo1240
Sora	srb	sora1254
Sori-Harengan	sbh	sori1242
Sorkhei-Aftari	sqo	sork1239
Sorsogon Ayta	ays	sors1239
Sos Kundi	sdk	sosk1235
Sota Kanum	krz	sota1242
Sou	sqq	souu1238
Sougb	mnx	mani1235
Souletin Basque	bsz	soul1243
South African Sign Language	sfs	sout1404
South Awyu	aws	sout2941
South Azerbaijani	azb	sout2697
South Bolivian Quechua	quh	sout2991
South Central Banda	lnl	sout2787
South Central Dinka	dib	sout2833
South-Central Kikongo	kng	koon1244
Southeast Ambrym	tvk	sout2859
Southeast Babar	vbb	sout2883
Southeastern Dinka	dks	sout2834
Southeastern Ixtlán Zapotec	zpd	sout3005
South-Eastern Ju	ktz	juho1239
Southeastern Kolami	nit	sout1549
Southeastern Nochixtlán Mixtec	mxy	sout3002
Southeastern Pomo	pom	sout2982
Southeastern Puebla Nahuatl	nhs	sout3223
Southeastern Tarahumara	tcu	sout2972
Southeastern Tepehuan	stp	sout2976
Southeast Ijo	ijs	sout2774
Southeast Pashayi	psi	sout2672
South Efate	erk	sout2856
Southern Alta	agy	sout2905
Southern Altai	alt	sout2694
Southern Amami-Oshima	ams	sout2954
Southern Awu (Lope)	yiu	awuu1235
Southern Aymara	ayc	sout2996
Southern Bai	bfs	sout2730
Southern Balochi	bcc	sout2642
Southern Betsimisaraka Malagasy	bzc	sout2920
Southern Betsimisaraka Malagasy (Retired)	bjq	sout3125
Southern Binukidnon	mtw	maga1264
Southern Birifor	biv	sout2790
Southern Bobo Madaré	bwq	sout2840
Southern Carrier	caf	sout2958
Southern-Coastal Tsimshian	tsi	nucl1649
Southern Coastal Yuin	xtv	sout2771
Southern Conchucos Ancash Quechua	qxo	sout2992
Southern Cook Island Maori	rar	raro1241
Southern Dong	kmc	sout2741
Southern East Cree	crj	sout2978
Southern Ghale	ghe	sout2715
Southern Gondi	ggo	sout2711
Southern Grebo	grj	sout2826
Southern Guiyang Hmong	hmy	sout1555
Southern Haida	hax	sout2956
Southern Hindko	hnd	sout2668
Southern Jinghpaw	kac	kach1280
Southern Katang	sct	sout3251
Southern Kisi	kss	sout2778
Southern Kiwai	kjd	sout2949
Southern Kurdish	sdh	sout2640
Southern Lengua	enx	sout2989
Southern Lolopo	ysp	sout3129
Southern Luri	luz	sout2647
Southern Ma'di	snm	sout2828
Southern Marakwet	tle	sout3225
Southern Mashan Hmong	hma	sout1556
Southern Mfumte	nfu	mfum1238
Southern Mnong	mnn	sout2692
Southern Muji	ymc	sout2722
Southern Nambikuára	nab	sout2994
Southern Ngbandi	nbw	sout2784
Southern Nicobarese	nik	sout2689
Southern Nisu	nsd	sout2723
Southern Nuni	nnw	sout2795
Southern Ohlone	css	sout2986
Southern One	osu	sout2932
Southern Pame	pmz	sout2999
Southern Pashto	pbt	sout2649
Southern Pastaza Quechua	qup	sout2990
Southern Pesisir	pec	sout3224
Southern Pomo	peq	sout2984
Southern Puebla Mixtec	mit	sout3001
Southern Puget Sound Salish	slh	sout2965
Southern Pumi	pmj	sout2729
Southern Qiandong Miao	hms	sout2754
Southern Qiang	qxs	sout2728
Southern Rengma Naga	nre	sout2732
Southern Rincon Zapotec	zsr	sout3004
Southern Roglai	rgs	sout3010
Southern Sama	ssb	sout2918
Southern Samo	sbd	sout2844
Southern Sierra Miwok	skd	sout2985
Southern Sotho	sot	sout2807
Southern Thai	sou	sout2746
Southern Tidung	itd	sout3241
Southern Tiwa	tix	sout2961
Southern Toussian	wib	sout2797
Southern Tshwa	tyu	kuaa1238
Southern Tujia	tjs	sout2739
Southern Tutchone	tce	sout2957
Southern Uzbek	uzs	sout2699
Southern Yamphu	lrr	sout2734
Southern Yukaghir	yux	sout2750
Southern Zhuang	ccy	sout3221
South Estonian	vro	sout2679
South Fali	fal	sout2782
South Giziga	giz	sout3051
South Levantine Arabic	ajp	sout3123
South Marquesan	mqm	sout2866
South Muyu	kts	sout2940
South Nuaulu	nxl	sout2895
South Saami	sma	sout2674
South Slavey	xsl	sout2959
South Tairora	omw	sout2943
South Ucayali Ashéninka	cpy	sout3127
South Wa	prk	para1301
South Watut	mcy	sout2877
South Wemale	tlw	sout2892
Southwestern Dinka	dik	sout2832
Southwestern Guiyang Hmong	hmg	sout2756
Southwestern Huishui Hmong	hmh	sout2755
Southwestern Nisu	nsv	sout3128
Southwestern Tamang	tsf	sout2718
Southwestern Tarahumara	twr	sout2971
Southwestern Tepehuan	tla	sout2977
Southwestern Tlaxiaco Mixtec	meh	sout3000
Southwest Gbaya	gso	sout2785
Southwest Gbaya (Retired)	mdo	sout3222
Southwest Palawano	plv	sout2916
Southwest Pashayi	psh	sout2671
Southwest Tanna	nwi	sout2869
Sowa	sww	sowa1244
Sowanda	sow	sowa1245
Soyaltepec Mazatec	vmp	soya1237
Soyaltepec Mixtec	vmq	soya1236
Spanish	spa	stan1288
Spanish Sign Language	ssp	span1263
Spiti Bhoti	spt	spit1240
Spokane	spo	spok1245
Squamish	squ	squa1248
Sranan Tongo	srn	sran1240
Srenge	lsr	aruo1240
Sri Lanka Malay	sci	sril1245
Sri Lankan Sign Language	sqs	sril1237
Standard Arabic	arb	stan1318
Standard Malay	zsm	stan1306
Stau-Dgebshes	ero	horp1239
Stod Bhoti	sbu	stod1241
Stodsde	jih	shan1274
Stoney	sto	ston1242
Suabo	szp	suab1238
Suau	swp	suau1242
Suba	sxb	suba1238
Suba (Retired)	suh	suba1254
Suba-Simbiti	ssc	suba1252
Subi	xsj	subi1247
Subiya	sbs	subi1246
Subtiaba	sut	subt1250
Sudanese Arabic	apd	suda1236
Sudanese Creole Arabic	pga	suda1237
Sudest	tgo	sude1239
Sud Oranais-Gourara	grr	tazn1238
Suena	sue	suen1241
Sufrai	suf	tarp1241
Suganga	sug	suga1249
Sugut Dusun	kzs	sugu1243
Sui	swi	suii1243
Suki	sui	suki1245
Suku	sub	suku1259
Sukuma	suk	suku1261
Sukur	syk	suku1272
Sukurum	zsu	suku1264
Sula	szn	sula1248
Sulka	sua	sulk1246
Sulod	srg	sulo1237
Suma	sqm	suma1264
Sumariup	siv	suma1269
Sumau	six	suma1270
Sumbawa	smw	sumb1241
Sumbwa	suw	sumb1240
Sumerian	sux	sume1241
Sumi Naga	nsm	sumi1235
Sumtu Chin	csv	sumt1234
Sunam	ssk	suna1241
Sundanese	sun	sund1252
Sungkai (Indonesia)	suu	sung1271
Sunwadia	mrb	mari1426
Sunwar	suz	sunw1242
Suoy	syo	suoy1242
Supyire Senoufo	spp	supy1237
Sur	tdl	surr1238
Surbakhal	sbj	surb1238
Surigaonon	sgd	suri1273
Surjapuri	sjp	surj1235
Sursurunga	sgz	surs1246
Suruahá	swx	suru1263
Suruí	sru	suru1262
Suruí Do Pará	mdz	suru1261
Susquehannock	sqn	susq1241
Susu	sus	susu1250
Susuami	ssu	susu1251
Suundi	sdj	suun1239
Suwawa	swu	suwa1241
Suyá	suy	suya1243
Svan	sva	svan1243
Swabian	swg	swab1242
Swahili	swh	swah1253
Swampy Cree	csw	swam1239
Swati	ssw	swat1243
Swedish	swe	swed1254
Swedish Sign Language	swl	swed1236
Swiss-French Sign Language	ssr	swis1241
Swiss-German Sign Language	sgg	swis1240
Swiss-Italian Sign Language	slf	swis1235
Sydney	xdk	sydn1236
Sylheti	syl	sylh1242
Taabwa	tap	taab1238
Tabaa Zapotec	zat	taba1268
Tabaru	tby	taba1263
Tabasaran	tab	taba1259
Tabasco Chontal	chf	taba1266
Tabasco Nahuatl	nhc	taba1265
Tabasco Zoque	zoq	taba1264
Tabla	tnm	tabl1243
Tabo	knv	tabo1241
Tabriak	tzx	tabr1243
Tacahua-Yolotepec Mixtec	xtt	taca1257
Tacana	tna	taca1256
Tacanec	mtz	taca1258
Tachelhit	shi	tach1250
Tachoni	lts	tach1242
Tadaksahak	dsq	tada1238
Tado-Lindu	klw	lind1248
Tadyawan	tdy	tady1237
Tae'	rob	taee1237
Tafi	tcd	tafi1243
Tagabawa	bgs	taga1272
Tagakaulu Kalagan	klg	taga1268
Tagalaka	tgz	taga1279
Tagal Murut	mvv	taga1273
Tagalog	tgl	taga1270
Tagbanwa	tbw	tagb1258
Tagbu	tbm	tagb1255
Tagdal	tda	tagd1238
Tagin	tgj	tagi1241
Tagish	tgx	tagi1240
Tagoi	tag	tago1246
Tagwana Senoufo	tgw	tagw1240
Tahaggart Tamahaq	thv	taha1241
Tahitian	tah	tahi1242
Tahltan	tht	tahl1239
Taiap	gpn	taia1239
Tai Daeng	tyr	taid1249
Tai Dam	blt	taid1247
Tai Do-Mene-Yo	tyj	taid1248
Tai Dón	twh	taid1250
Taiga Sayan Turkic	kim	kara1462
Tai Hongjin	tiz	taih1246
Taikat	aos	taik1255
Tai Laing	tjl	tail1248
Tai Long	thi	tail1247
Tainae	ago	tain1253
Taino	tnq	tain1254
Tai Nüa	tdd	tain1252
Tai Pao	tpo	taip1250
Tai Pao (Retired)	thc	taih1245
Tairuma	uar	tair1256
Taita	dav	tait1250
Tai Thanh	tmm	tait1248
Taiwan Sign Language	tss	taiw1241
Tai Ya	cuu	taiy1242
Ta'izzi-Adeni Arabic	acq	taiz1242
Taje	pee	taje1237
Tajik	tgk	taji1245
Tajiki Arabic	abh	taji1248
Tajio	tdj	taji1246
Tajuasohn	tja	taju1238
Takelma	tkm	take1257
Takestani	tks	take1255
Takia	tbc	taki1248
Takpa (Retired)	tkk	takp1246
Takua	tkz	taku1254
Takuu	nho	taku1257
Takwane	tke	takw1238
Tal	tal	tall1250
Tala	tak	tala1295
Talaandig-Binukid	bkd	binu1244
Talaud	tld	tala1285
Taliabu	tlv	tali1262
Talieng	tdf	tali1257
Talinga-Bwisi	tlj	tali1258
Talise	tlr	tali1259
Taloki	tlk	talo1252
Talondo'	tln	talo1251
Talossan	tzl	talo1253
Tama (Chad)	tma	tama1331
Tama (Colombia)	ten	tama1340
Tamagario	tcg	tama1336
Tamambo	mla	malo1243
Tamanaku	tmz	tama1338
Taman (Indonesia)	tmn	tama1335
Taman (Myanmar)	tcl	tama1328
Tamasheq	taq	tama1365
Tamazola Mixtec	vmx	tama1339
Tambas	tdk	tamb1267
Tambora	xxt	tamb1257
Tambotalo	tls	tamb1253
Tambunan Dusun	kzt	tamb1254
Tami	tmy	tami1290
Tamil	tam	tami1289
Tamki	tax	tamk1242
Tamnim Citak	tml	tamn1235
Tampias Lobu	low	tamp1254
Tampuan	tpu	tamp1251
Tampulma	tpm	tamp1252
Tanacross	tcb	tana1290
Tanahmerah	tcm	tana1288
Tanapag	tpv	tana1281
Tandaganon	tgn	tand1258
Tandia	tni	tand1253
Tandroy Malagasy	tdx	tand1256
Tanema	tnx	tane1237
Tangale	tan	nucl1696
Tangchangya	tnv	tang1330
Tangga	tgg	tang1348
Tanggu	tgu	tang1355
Tangko	tkx	tang1353
Tanglang-Toloza	ytl	tang1372
Tangshewi	tnf	tang1374
Tanguat	tbs	tang1356
Tangut	txg	tang1334
Tanimbili	tbe	tani1255
Tanimuca-Retuarã	tnc	tani1257
Tanjijili	uji	tanj1247
Tanjong	tnj	tanj1248
Tanosy Malagasy	txy	tano1246
Tanudan Kalinga	kml	lowe1412
Tanzanian Sign Language	tza	tanz1238
Taos Northern Tiwa	twf	nort1550
Tapachultec	qcs	tapa1260
Tapeba	tbb	tape1236
Tapei	afp	tape1242
Tapieté	tpj	tapi1253
Tapirapé	taf	tapi1254
Tarao	tro	tara1313
Tareng	tgr	tare1239
Tariana	tae	tari1256
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber	rif	tari1263
Tarjumo	txj	tarj1235
Tarok	yer	taro1263
Tarpia	tpf	tarp1240
Tartessian	txr	tart1237
Taruma	tdm	taru1236
Tasawaq	twq	tasa1240
Tasmanian	xtz	tasm1247
Tasmate	tmt	tasm1246
Tasomi-Tata	tlo	talo1250
Tataltepec Chatino	cta	tata1258
Tatana	txx	tata1257
Tatar	tat	tata1255
Tatuyo	tav	tatu1247
Tauade	ttd	taua1242
Taulil	tuh	taul1251
Taungyo	tco	taun1248
Taupota	tpa	taup1242
Tause	tad	taus1252
Taushiro	trr	taus1253
Tausug	tsg	taus1251
Tauya	tya	tauy1241
Taveta	tvs	tave1240
Tavoyan	tvn	tavo1242
Tavringer Romani	rmu	tavr1235
Tawala	tbo	tawa1275
Tawallammat Tamajaq	ttq	tawa1286
Tawandê	xtw	tawa1278
Tawang Monpa	twm	tawa1289
Tawara	twl	tawa1270
Taworta	tbp	tawo1244
Tawoyan	twy	tawo1243
Tawra	mhu	diga1241
Tày	tyz	tayy1238
Tayabas Ayta near Lucena City in Western Quezon	ayy	taya1256
Tayart Tamajeq	thz	taya1257
Tay Boi	tas	tayb1240
Tay Khang	tnu	tayk1238
Tayo	cks	tayo1238
Tày Sa Pa	tys	tays1238
Tày Tac	tyt	tayt1241
Tboli	tbl	tbol1240
Tchitchege	tck	tchi1245
Tchumbuli	bqa	tchu1241
Teanu	tkw	tean1237
Tebul Sign Language	tsy	tebu1240
Tebul Ure Dogon	dtu	tebu1239
Tecpatlán Totonac	tcw	tecp1235
Tedaga	tuq	teda1241
Tedim Chin	ctd	tedi1235
Tee	tkq	teee1242
Téén	lor	teen1242
Tefaro	tfo	tefa1238
Tegali	ras	tega1236
Teguima	opt	opat1246
Tehit	kps	tehi1237
Tehuelche	teh	tehu1242
Teiwa	twe	teiw1235
Tejalapan Zapotec	ztt	teja1235
Teke-Eboo-Nzikou	ebo	teke1278
Teke-Fuumu	ifm	teke1274
Teke-Kukuya	kkw	teke1280
Teke-Laali	lli	teke1277
Teke-Nzikou	nzu	teke1279
Teke-Tege	teg	teke1275
Teke-Tsaayi	tyi	teke1281
Teke-Tyee	tyx	teke1276
Teko	eme	emer1243
Tektiteko	ttc	tekt1235
Tela-Masbuar	tvm	tela1241
Telefol	tlf	tele1256
Telugu	tel	telu1262
Teluti	tlt	telu1263
Tem	kdh	temm1241
Temascaltepec Nahuatl	nhv	tema1239
Tembo (Kitembo)	tbt	temb1270
Teme	tdo	teme1252
Temein	teq	nucl1339
Temi	soz	temi1247
Temiar	tea	temi1246
Temoaya Otomi	ott	temo1245
Temoq	tmo	temo1243
Tempasuk Dusun	tdu	temp1235
Temuan	tmw	temu1239
T'en	tct	tenn1245
Tena Lowland Quichua	quw	tena1240
Tenango Otomi	otn	tena1241
Tenetehara	tqb	temb1276
Tenggarong Kutai Malay	vkt	teng1267
Tengger	tes	teng1272
Tengou-Togo Dogon	dtk	tene1248
Tenharim-Parintintin-Diahoi	pah	tenh1241
Tenino	tqn	teni1238
Tenis	tns	teni1244
Tennet	tex	tenn1246
Teop	tio	teop1238
Teor	tev	teor1240
Tepecano	tep	tepe1278
Tepetotutla Chinantec	cnt	tepe1279
Tepeuxila Cuicatec	cux	tepe1280
Tepinapa Chinantec	cte	tepi1241
Tepo Krumen	ted	tepo1239
Tera	ttr	tera1251
Terebu	trb	tere1276
Terei	buo	tere1278
Terena-Kinikinao-Chane	ter	tere1279
Teressa	tef	tere1272
Tereweng	twg	tere1277
Teribe	tfr	teri1250
Terik	tec	teri1244
Termanu	twu	term1237
Ternate	tft	tern1247
Ternateño	tmg	tern1248
Ter Saami	sjt	ters1235
Tesaka Malagasy	tkg	tesa1236
Tese	keg	tese1238
Teshenawa	twc	tesh1239
Teso	teo	teso1249
Tetela	tll	tete1250
Tetelcingo Nahuatl	nhg	tete1251
Tetete	teb	tete1252
Tetserret	tez	tets1235
Tetum	tet	tetu1245
Tetun Dili	tdt	tetu1246
Te'un	tve	teun1241
Teutila Cuicatec	cut	teut1235
Tewe	twx	tewe1238
Texcatepec Otomi	otx	texc1235
Texistepec Popoluca	poq	texi1237
Texmelucan Zapotec	zpz	texm1235
Tezoatlán Mixtec	mxb	tezo1238
Tha	thy	thaa1239
Thachanadan	thn	thac1235
Thado Chin	tcz	thad1238
Thai	tha	thai1261
Thai Sign Language	tsq	thai1240
Thai Song	soa	thai1259
Thakali	ths	thak1245
Thangal Naga	nki	than1255
Thangmi	thf	than1259
Thao	ssf	thao1240
Tharaka	thk	thar1283
Thavung	thm	aheu1239
Thayore	thd	thay1249
Thaypan	typ	thay1248
Thiin	iin	thii1234
Tho	tou	thoo1240
Thopho	ytp	thop1236
Thou-Kathu	ykt	kath1251
Thracian	txh	thra1250
Thudam	thw	thud1238
Thu Lao	tyl	thul1247
Thulung	tdh	thul1246
Thurawal	tbh	thur1254
Thuri	thu	thur1255
Tiagbamrin Aizi	ahi	tiag1235
Tiale	mnl	tial1239
Tiang	tbj	tian1237
Tibea	ngy	tibe1274
Tibetan	bod	tibe1272
Tibetan Sign Language	lsn	tibe1277
Tichurong	tcn	tich1238
Ticuna	tca	ticu1245
Tidaá Mixtec	mtx	tida1235
Tidikelt-Tuat Tamazight	tia	tidi1241
Tidore	tvo	tido1248
Tiefo-Daramandugu	tiq	tief1242
Tiemacèwè Bozo	boo	tiem1235
Tiene	tii	tien1242
Tiéyaxo Bozo	boz	tiey1235
Tifal	tif	tifa1245
Tigak	tgc	tiga1245
Tigon Mbembe	nza	tigo1236
Tigre	tig	tigr1270
Tigrinya	tir	tigr1271
Tii	txq	tiii1241
Tijaltepec Mixtec	xtl	tija1235
Tikar	tik	tika1246
Tikopia	tkp	tiko1237
Tilapa Otomi	otl	tila1239
Tillamook	til	till1254
Tilquiapan Zapotec	zts	tilq1235
Tilung	tij	tilu1238
Tima	tms	tima1241
Timbe	tim	timb1251
Timne	tem	timn1235
Timor Pidgin	tvy	timo1258
